exec_date,id,side,price,size,buy_child_order_acceptance_id,sell_child_order_acceptance_id
2019-02-04T03:00:00.017,785249417,SELL,369499,0.22,JRF20190204-025959-447562,JRF20190204-025959-297223
2019-02-04T03:00:00.08,785249419,SELL,369499,0.04,JRF20190204-025959-447562,JRF20190204-025959-321148
2019-02-04T03:00:00.08,785249418,SELL,369499,0.0675,JRF20190204-025959-447562,JRF20190204-025959-639984
2019-02-04T03:00:00.11,785249420,SELL,369499,0.07598074,JRF20190204-025959-447562,JRF20190204-025959-639986
2019-02-04T03:00:00.127,785249421,SELL,369499,0.05,JRF20190204-025959-447562,JRF20190204-025959-599582
2019-02-04T03:00:00.237,785249422,SELL,369499,0.24,JRF20190204-025959-447562,JRF20190204-030000-388769
2019-02-04T03:00:00.25,785249423,SELL,369499,0.015,JRF20190204-025959-447562,JRF20190204-030000-297228
2019-02-04T03:00:00.283,785249424,SELL,369499,0.01,JRF20190204-025959-447562,JRF20190204-030000-447566
2019-02-04T03:00:00.33,785249425,SELL,369499,0.24,JRF20190204-025959-447562,JRF20190204-030000-024514
2019-02-04T03:00:00.423,785249426,BUY,369500,0.02,JRF20190204-030000-639990,JRF20190204-025956-599551
2019-02-04T03:00:00.44,785249427,SELL,369499,0.1565,JRF20190204-025959-447562,JRF20190204-030000-388773
2019-02-04T03:00:00.61,785249428,SELL,369499,0.34600000000000003,JRF20190204-025959-447562,JRF20190204-030000-671593
2019-02-04T03:00:00.643,785249429,BUY,369500,0.1,JRF20190204-025958-628350,JRF20190204-025956-570186
2019-02-04T03:00:00.673,785249430,BUY,369500,0.03601202,JRF20190204-025959-628758,JRF20190204-025956-570186
2019-02-04T03:00:00.893,785249431,SELL,369500,0.01,JRF20190204-025959-628758,JRF20190204-030000-628962
2019-02-04T03:00:00.987,785249433,SELL,369500,0.04601202,JRF20190204-025959-628831,JRF20190204-030000-599596
2019-02-04T03:00:00.987,785249432,SELL,369500,0.15398798,JRF20190204-025959-628758,JRF20190204-030000-599596
2019-02-04T03:00:01.017,785249434,BUY,369501,0.04,JRF20190204-030000-570204,JRF20190204-025956-013484
2019-02-04T03:00:01.033,785249435,SELL,369500,0.01,JRF20190204-025959-628831,JRF20190204-030000-629104
2019-02-04T03:00:01.19,785249437,SELL,369500,0.01,JRF20190204-025959-628831,JRF20190204-030001-024528
2019-02-04T03:00:01.19,785249436,SELL,369500,0.01,JRF20190204-025959-628831,JRF20190204-030001-599599
2019-02-04T03:00:01.313,785249438,SELL,369500,0.01,JRF20190204-025959-628831,JRF20190204-030001-297239
2019-02-04T03:00:01.36,785249439,SELL,369500,0.01,JRF20190204-025959-628831,JRF20190204-030001-297240
2019-02-04T03:00:01.377,785249441,SELL,369500,0.016012020000000002,JRF20190204-030000-599594,JRF20190204-030001-671597
2019-02-04T03:00:01.377,785249440,SELL,369500,0.00398798,JRF20190204-025959-628831,JRF20190204-030001-671597
2019-02-04T03:00:01.5,785249442,BUY,369501,0.01,JRF20190204-030001-388781,JRF20190204-025956-013484
2019-02-04T03:00:02.017,785249443,BUY,369501,0.01,JRF20190204-030001-746739,JRF20190204-025956-013484
2019-02-04T03:00:02.343,785249444,BUY,369501,0.22398798,JRF20190204-030002-599611,JRF20190204-025956-013484
2019-02-04T03:00:02.36,785249445,SELL,369500,0.02,JRF20190204-030000-704879,JRF20190204-030002-388796
2019-02-04T03:00:02.563,785249458,BUY,369515,0.2,JRF20190204-030002-125096,JRF20190204-030002-125091
2019-02-04T03:00:02.563,785249457,BUY,369514,0.015,JRF20190204-030002-125096,JRF20190204-025849-606548
2019-02-04T03:00:02.563,785249456,BUY,369509,0.704028,JRF20190204-030002-125096,JRF20190204-025952-570171
2019-02-04T03:00:02.563,785249455,BUY,369508,0.04,JRF20190204-030002-125096,JRF20190204-025953-626780
2019-02-04T03:00:02.563,785249454,BUY,369507,0.19,JRF20190204-030002-125096,JRF20190204-025956-639960
2019-02-04T03:00:02.563,785249453,BUY,369507,0.15415604,JRF20190204-030002-125096,JRF20190204-025955-639947
2019-02-04T03:00:02.563,785249452,BUY,369505,0.09999000000000001,JRF20190204-030002-125096,JRF20190204-025955-599527
2019-02-04T03:00:02.563,785249451,BUY,369504,0.06,JRF20190204-030002-125096,JRF20190204-030001-097519
2019-02-04T03:00:02.563,785249450,BUY,369504,0.12,JRF20190204-030002-125096,JRF20190204-025956-639951
2019-02-04T03:00:02.563,785249449,BUY,369504,0.07598074,JRF20190204-030002-125096,JRF20190204-025955-639946
2019-02-04T03:00:02.563,785249448,BUY,369502,0.01327112,JRF20190204-030002-125096,JRF20190204-025958-639974
2019-02-04T03:00:02.563,785249447,BUY,369501,0.02,JRF20190204-030002-125096,JRF20190204-030000-321152
2019-02-04T03:00:02.563,785249446,BUY,369501,0.71601202,JRF20190204-030002-125096,JRF20190204-025956-013484
2019-02-04T03:00:02.58,785249463,BUY,369520,0.08856208,JRF20190204-030002-125096,JRF20190204-025955-627142
2019-02-04T03:00:02.58,785249462,BUY,369519,0.19,JRF20190204-030002-125096,JRF20190204-030000-570203
2019-02-04T03:00:02.58,785249461,BUY,369517,0.0675,JRF20190204-030002-125096,JRF20190204-025959-097514
2019-02-04T03:00:02.58,785249460,BUY,369516,0.0145,JRF20190204-030002-125096,JRF20190204-025814-592462
2019-02-04T03:00:02.58,785249459,BUY,369516,0.02,JRF20190204-030002-125096,JRF20190204-025956-125020
2019-02-04T03:00:02.61,785249465,SELL,369500,0.009000000000000001,JRF20190204-030000-024526,JRF20190204-030002-746747
2019-02-04T03:00:02.61,785249464,SELL,369500,0.001,JRF20190204-030000-704879,JRF20190204-030002-746747
2019-02-04T03:00:02.64,785249466,SELL,369500,0.02,JRF20190204-030000-024526,JRF20190204-030002-125098
2019-02-04T03:00:02.83,785249468,SELL,369482,0.03799037,JRF20190204-025959-639983,JRF20190204-030002-024544
2019-02-04T03:00:02.83,785249467,SELL,369500,0.031,JRF20190204-030000-024526,JRF20190204-030002-024544
2019-02-04T03:00:02.843,785249470,SELL,369481,1.81100963,JRF20190204-030001-108341,JRF20190204-030002-024544
2019-02-04T03:00:02.843,785249469,SELL,369481,0.12,JRF20190204-025959-639982,JRF20190204-030002-024544
2019-02-04T03:00:02.953,785249471,SELL,369481,0.01,JRF20190204-030001-108341,JRF20190204-030002-297257
2019-02-04T03:00:03.047,785249472,BUY,369512,0.01,JRF20190204-025957-627892,JRF20190204-030002-125097
2019-02-04T03:00:03.08,785249475,BUY,369509,0.03370941,JRF20190204-030002-746751,JRF20190204-030002-599621
2019-02-04T03:00:03.08,785249474,SELL,369513,0.057418830000000004,JRF20190204-030002-297258,JRF20190204-030002-599621
2019-02-04T03:00:03.08,785249473,SELL,369516,0.04,JRF20190204-025957-627892,JRF20190204-030002-599621
2019-02-04T03:00:03.173,785249477,SELL,369507,0.075,JRF20190204-030002-296503,JRF20190204-030003-321157
2019-02-04T03:00:03.173,785249476,SELL,369508,0.025,JRF20190204-030002-024545,JRF20190204-030003-321157
2019-02-04T03:00:03.19,785249479,SELL,369507,0.025,JRF20190204-030002-640001,JRF20190204-030003-297260
2019-02-04T03:00:03.19,785249478,SELL,369507,0.025,JRF20190204-030002-296503,JRF20190204-030003-297260
2019-02-04T03:00:03.237,785249480,SELL,369507,0.025,JRF20190204-030002-640001,JRF20190204-030003-704885
2019-02-04T03:00:03.25,785249481,SELL,369505,0.03353282,JRF20190204-030002-640003,JRF20190204-030003-570214
2019-02-04T03:00:03.297,785249483,BUY,369507,0.5,JRF20190204-030003-482513,JRF20190204-030003-570212
2019-02-04T03:00:03.297,785249482,BUY,369507,0.075,JRF20190204-030003-482513,JRF20190204-030003-704885
2019-02-04T03:00:03.313,785249494,BUY,369516,0.05,JRF20190204-030003-482513,JRF20190204-030003-640007
2019-02-04T03:00:03.313,785249493,BUY,369516,0.03799037,JRF20190204-030003-482513,JRF20190204-030003-640009
2019-02-04T03:00:03.313,785249492,BUY,369516,0.03,JRF20190204-030003-482513,JRF20190204-030003-125104
2019-02-04T03:00:03.313,785249491,BUY,369514,0.1,JRF20190204-030003-482513,JRF20190204-030003-704882
2019-02-04T03:00:03.313,785249490,BUY,369513,0.05,JRF20190204-030003-482513,JRF20190204-030003-704883
2019-02-04T03:00:03.313,785249489,BUY,369513,0.1,JRF20190204-030003-482513,JRF20190204-030003-640008
2019-02-04T03:00:03.313,785249488,BUY,369513,0.1,JRF20190204-030003-482513,JRF20190204-030003-108347
2019-02-04T03:00:03.313,785249487,BUY,369513,0.05,JRF20190204-030003-482513,JRF20190204-030003-570211
2019-02-04T03:00:03.313,785249486,BUY,369510,0.05,JRF20190204-030003-482513,JRF20190204-030003-704884
2019-02-04T03:00:03.313,785249485,BUY,369509,0.06687176,JRF20190204-030003-482513,JRF20190204-030002-599621
2019-02-04T03:00:03.313,785249484,BUY,369508,0.03,JRF20190204-030003-482513,JRF20190204-030003-482512
2019-02-04T03:00:03.33,785249495,SELL,369505,0.01,JRF20190204-030002-640003,JRF20190204-030003-671617
2019-02-04T03:00:03.343,785249498,BUY,369515,0.05,JRF20190204-030003-296511,JRF20190204-030003-296508
2019-02-04T03:00:03.343,785249497,BUY,369506,0.1,JRF20190204-030003-296511,JRF20190204-030003-296509
2019-02-04T03:00:03.343,785249496,BUY,369506,0.05,JRF20190204-030003-296511,JRF20190204-030003-296507
2019-02-04T03:00:03.487,785249500,BUY,369512,0.09,JRF20190204-030003-108351,JRF20190204-030003-640011
2019-02-04T03:00:03.487,785249499,BUY,369512,0.01,JRF20190204-030003-108351,JRF20190204-030003-108350
2019-02-04T03:00:03.517,785249502,SELL,369504,0.013532820000000001,JRF20190204-030002-640002,JRF20190204-030003-097525
2019-02-04T03:00:03.517,785249501,SELL,369505,0.00646718,JRF20190204-030002-640003,JRF20190204-030003-097525
2019-02-04T03:00:03.533,785249503,BUY,369512,0.01,JRF20190204-030003-024550,JRF20190204-030003-640011
2019-02-04T03:00:03.657,785249504,SELL,369511,0.1,JRF20190204-030003-704887,JRF20190204-030003-704888
2019-02-04T03:00:03.89,785249506,SELL,369508,0.035,JRF20190204-030003-297265,JRF20190204-030003-125117
2019-02-04T03:00:03.89,785249505,SELL,369510,0.025,JRF20190204-030003-297264,JRF20190204-030003-125117
2019-02-04T03:00:03.907,785249507,SELL,369508,0.1,JRF20190204-030003-297265,JRF20190204-030003-297268
2019-02-04T03:00:03.953,785249508,SELL,369508,0.02,JRF20190204-030003-297265,JRF20190204-030003-746760
2019-02-04T03:00:04.203,785249509,BUY,369511,0.02,JRF20190204-030003-640018,JRF20190204-030003-108354
2019-02-04T03:00:04.22,785249510,BUY,369511,0.45,JRF20190204-030004-108355,JRF20190204-030003-108354
2019-02-04T03:00:04.25,785249511,SELL,369508,0.0130136,JRF20190204-030003-297265,JRF20190204-030004-447605
2019-02-04T03:00:04.283,785249512,SELL,369508,0.1,JRF20190204-030003-297265,JRF20190204-030004-640019
2019-02-04T03:00:04.313,785249513,BUY,369510,0.02,JRF20190204-030004-704891,JRF20190204-030004-125119
2019-02-04T03:00:04.39,785249517,SELL,369506,0.13401926,JRF20190204-030003-297266,JRF20190204-030004-704893
2019-02-04T03:00:04.39,785249516,SELL,369507,0.24,JRF20190204-030003-746758,JRF20190204-030004-704893
2019-02-04T03:00:04.39,785249515,SELL,369507,0.07598074,JRF20190204-030003-704889,JRF20190204-030004-704893
2019-02-04T03:00:04.547,785249519,BUY,369508,0.01,JRF20190204-030004-388815,JRF20190204-030004-296521
2019-02-04T03:00:04.593,785249526,BUY,369521,0.01,JRF20190204-030004-570216,JRF20190204-030000-024513
2019-02-04T03:00:04.593,785249525,BUY,369520,0.01143792,JRF20190204-030004-570216,JRF20190204-025955-627142
2019-02-04T03:00:04.593,785249524,BUY,369518,0.04,JRF20190204-030004-570216,JRF20190204-030003-097524
2019-02-04T03:00:04.593,785249523,BUY,369517,0.02,JRF20190204-030004-570216,JRF20190204-030004-671635
2019-02-04T03:00:04.593,785249522,BUY,369512,0.01,JRF20190204-030004-570216,JRF20190204-030004-108356
2019-02-04T03:00:04.593,785249521,BUY,369512,0.03601202,JRF20190204-030004-570216,JRF20190204-030003-640011
2019-02-04T03:00:04.593,785249520,BUY,369508,0.36163899,JRF20190204-030004-570216,JRF20190204-030004-296521
2019-02-04T03:00:04.737,785249527,SELL,369521,0.01,JRF20190204-030004-570216,JRF20190204-030004-599640
2019-02-04T03:00:04.75,785249529,SELL,369511,0.74908893,JRF20190204-030004-097527,JRF20190204-030004-013523
2019-02-04T03:00:04.75,785249528,SELL,369521,0.25091107,JRF20190204-030004-570216,JRF20190204-030004-013523
2019-02-04T03:00:04.923,785249530,SELL,369512,0.02,JRF20190204-030004-447611,JRF20190204-030004-671645
2019-02-04T03:00:04.987,785249531,SELL,369522,0.025,JRF20190204-030004-097531,JRF20190204-030004-447614
2019-02-04T03:00:05.127,785249532,SELL,369522,0.03799037,JRF20190204-030004-097531,JRF20190204-030004-640026
2019-02-04T03:00:05.19,785249533,BUY,369524,0.01,JRF20190204-030000-629121,JRF20190204-025955-321124
2019-02-04T03:00:05.313,785249534,SELL,369522,0.1,JRF20190204-030004-097531,JRF20190204-030005-447615
2019-02-04T03:00:05.343,785249539,BUY,369524,0.01,JRF20190204-030005-671650,JRF20190204-025956-627739
2019-02-04T03:00:05.343,785249538,BUY,369524,0.01,JRF20190204-030005-671650,JRF20190204-025956-627648
2019-02-04T03:00:05.343,785249537,BUY,369524,0.01,JRF20190204-030005-671650,JRF20190204-025956-627513
2019-02-04T03:00:05.343,785249536,BUY,369524,0.01,JRF20190204-030005-671650,JRF20190204-025955-627246
2019-02-04T03:00:05.343,785249535,BUY,369524,0.01,JRF20190204-030005-671650,JRF20190204-025955-627093
2019-02-04T03:00:05.44,785249547,BUY,369525,0.03,JRF20190204-030005-640028,JRF20190204-030003-296513
2019-02-04T03:00:05.44,785249546,BUY,369525,0.01,JRF20190204-030005-640028,JRF20190204-025956-627451
2019-02-04T03:00:05.44,785249545,BUY,369525,0.01,JRF20190204-030005-640028,JRF20190204-025956-627398
2019-02-04T03:00:05.44,785249544,BUY,369525,0.01,JRF20190204-030005-640028,JRF20190204-025955-627304
2019-02-04T03:00:05.44,785249543,BUY,369525,0.01,JRF20190204-030005-640028,JRF20190204-025955-627216
2019-02-04T03:00:05.44,785249542,BUY,369525,0.01,JRF20190204-030005-640028,JRF20190204-025955-627188
2019-02-04T03:00:05.44,785249541,BUY,369525,0.01,JRF20190204-030005-640028,JRF20190204-025955-627127
2019-02-04T03:00:05.44,785249540,BUY,369525,0.01,JRF20190204-030005-640028,JRF20190204-025955-626981
2019-02-04T03:00:05.547,785249550,BUY,369526,0.051000000000000004,JRF20190204-030005-482519,JRF20190204-025957-570193
2019-02-04T03:00:05.547,785249549,BUY,369526,0.019,JRF20190204-030005-482519,JRF20190204-025912-612492
2019-02-04T03:00:05.547,785249548,BUY,369525,0.03,JRF20190204-030005-482519,JRF20190204-030003-296513
2019-02-04T03:00:05.797,785249551,SELL,369522,0.12,JRF20190204-030004-097531,JRF20190204-030005-630833
2019-02-04T03:00:05.83,785249553,BUY,369522,0.05,JRF20190204-025957-628092,JRF20190204-030005-296528
2019-02-04T03:00:05.843,785249554,BUY,369522,0.23603998,JRF20190204-030005-640029,JRF20190204-030005-296528
2019-02-04T03:00:05.89,785249555,BUY,369526,0.01,JRF20190204-025958-628555,JRF20190204-025957-570193
2019-02-04T03:00:05.907,785249556,BUY,369526,0.01,JRF20190204-025959-628644,JRF20190204-025957-570193
2019-02-04T03:00:05.94,785249561,SELL,369516,0.29603998,JRF20190204-030004-097530,JRF20190204-030005-746772
2019-02-04T03:00:05.94,785249560,SELL,369517,0.02,JRF20190204-030004-321167,JRF20190204-030005-746772
2019-02-04T03:00:05.94,785249559,SELL,369519,0.01,JRF20190204-030005-125131,JRF20190204-030005-746772
2019-02-04T03:00:05.94,785249558,SELL,369519,0.01,JRF20190204-030005-447617,JRF20190204-030005-746772
2019-02-04T03:00:05.94,785249557,SELL,369523,0.01396002,JRF20190204-030005-640029,JRF20190204-030005-746772
2019-02-04T03:00:05.97,785249562,BUY,369526,0.01,JRF20190204-030005-671653,JRF20190204-025957-570193
2019-02-04T03:00:06,785249591,BUY,369529,0.09630000000000001,JRF20190204-030005-570221,JRF20190204-030004-671634
2019-02-04T03:00:06,785249590,BUY,369529,0.1,JRF20190204-030005-570221,JRF20190204-025959-388764
2019-02-04T03:00:06,785249589,BUY,369528,0.01,JRF20190204-030005-570221,JRF20190204-030003-630362
2019-02-04T03:00:06,785249588,BUY,369528,0.01,JRF20190204-030005-570221,JRF20190204-030002-630273
2019-02-04T03:00:06,785249587,BUY,369528,0.01,JRF20190204-030005-570221,JRF20190204-030002-630123
2019-02-04T03:00:06,785249586,BUY,369528,0.01,JRF20190204-030005-570221,JRF20190204-030002-629923
2019-02-04T03:00:06,785249585,BUY,369528,0.01,JRF20190204-030005-570221,JRF20190204-030002-629866
2019-02-04T03:00:06,785249584,BUY,369528,0.01,JRF20190204-030005-570221,JRF20190204-030002-629706
2019-02-04T03:00:06,785249583,BUY,369528,0.01,JRF20190204-030005-570221,JRF20190204-025950-626159
2019-02-04T03:00:06,785249582,BUY,369528,0.01,JRF20190204-030005-570221,JRF20190204-025950-626120
2019-02-04T03:00:06,785249581,BUY,369528,0.01,JRF20190204-030005-570221,JRF20190204-025950-626067
2019-02-04T03:00:06,785249580,BUY,369528,0.01,JRF20190204-030005-570221,JRF20190204-025950-626006
2019-02-04T03:00:06,785249579,BUY,369528,0.01,JRF20190204-030005-570221,JRF20190204-025950-625939
2019-02-04T03:00:06,785249578,BUY,369528,0.01,JRF20190204-030005-570221,JRF20190204-025950-625799
2019-02-04T03:00:06,785249577,BUY,369527,0.01,JRF20190204-030005-570221,JRF20190204-030003-630421
2019-02-04T03:00:06,785249576,BUY,369527,0.01,JRF20190204-030005-570221,JRF20190204-030002-630307
2019-02-04T03:00:06,785249575,BUY,369527,0.01,JRF20190204-030005-570221,JRF20190204-030002-630182
2019-02-04T03:00:06,785249574,BUY,369527,0.01,JRF20190204-030005-570221,JRF20190204-030002-630047
2019-02-04T03:00:06,785249573,BUY,369527,0.01,JRF20190204-030005-570221,JRF20190204-030002-629985
2019-02-04T03:00:06,785249572,BUY,369527,0.01,JRF20190204-030005-570221,JRF20190204-030002-629783
2019-02-04T03:00:06,785249571,BUY,369527,0.1847,JRF20190204-030005-570221,JRF20190204-030001-746727
2019-02-04T03:00:06,785249570,BUY,369527,0.1,JRF20190204-030005-570221,JRF20190204-025958-296489
2019-02-04T03:00:06,785249569,BUY,369527,0.01,JRF20190204-030005-570221,JRF20190204-025951-626238
2019-02-04T03:00:06,785249568,BUY,369527,0.01,JRF20190204-030005-570221,JRF20190204-025950-626206
2019-02-04T03:00:06,785249567,BUY,369527,0.01,JRF20190204-030005-570221,JRF20190204-025950-625906
2019-02-04T03:00:06,785249566,BUY,369527,0.01,JRF20190204-030005-570221,JRF20190204-025950-625847
2019-02-04T03:00:06,785249565,BUY,369527,0.01,JRF20190204-030005-570221,JRF20190204-025949-625707
2019-02-04T03:00:06,785249564,BUY,369527,0.01,JRF20190204-030005-570221,JRF20190204-025951-626342
2019-02-04T03:00:06,785249563,BUY,369526,0.019,JRF20190204-030005-570221,JRF20190204-025957-570193
2019-02-04T03:00:06.08,785249600,BUY,369539,0.1597,JRF20190204-030005-570222,JRF20190204-030004-388822
2019-02-04T03:00:06.08,785249599,BUY,369539,0.03,JRF20190204-030005-570222,JRF20190204-030003-125112
2019-02-04T03:00:06.08,785249598,BUY,369539,0.01,JRF20190204-030005-570222,JRF20190204-030001-125078
2019-02-04T03:00:06.08,785249597,BUY,369539,0.05,JRF20190204-030005-570222,JRF20190204-025959-388763
2019-02-04T03:00:06.08,785249596,BUY,369537,0.0166,JRF20190204-030005-570222,JRF20190204-025938-622476
2019-02-04T03:00:06.08,785249595,BUY,369531,0.1,JRF20190204-030005-570222,JRF20190204-030000-125071
2019-02-04T03:00:06.08,785249594,BUY,369530,0.1,JRF20190204-030005-570222,JRF20190204-025958-570196
2019-02-04T03:00:06.08,785249593,BUY,369530,0.03,JRF20190204-030005-570222,JRF20190204-025956-125033
2019-02-04T03:00:06.08,785249592,BUY,369529,0.0037,JRF20190204-030005-570222,JRF20190204-030004-671634
2019-02-04T03:00:06.11,785249601,BUY,369539,0.01,JRF20190204-030005-125133,JRF20190204-030004-388822
2019-02-04T03:00:06.14,785249602,SELL,369516,0.01,JRF20190204-030004-097530,JRF20190204-030005-125134
2019-02-04T03:00:06.283,785249609,BUY,369543,0.03310963,JRF20190204-030006-746779,JRF20190204-030002-599622
2019-02-04T03:00:06.283,785249608,BUY,369542,0.02,JRF20190204-030006-746779,JRF20190204-030004-024566
2019-02-04T03:00:06.283,785249607,BUY,369542,0.15,JRF20190204-030006-746779,JRF20190204-025957-746692
2019-02-04T03:00:06.283,785249606,BUY,369540,0.03,JRF20190204-030006-746779,JRF20190204-025957-388747
2019-02-04T03:00:06.283,785249605,BUY,369540,0.0886,JRF20190204-030006-746779,JRF20190204-025952-599511
2019-02-04T03:00:06.283,785249604,BUY,369539,0.0303,JRF20190204-030006-746779,JRF20190204-030004-388822
2019-02-04T03:00:06.283,785249603,BUY,369524,0.03799037,JRF20190204-030006-746779,JRF20190204-030006-640031
2019-02-04T03:00:06.297,785249610,SELL,369520,0.3646886,JRF20190204-030005-296529,JRF20190204-030006-570224
2019-02-04T03:00:06.58,785249617,SELL,369513,0.015,JRF20190204-030004-746770,JRF20190204-030006-388837
2019-02-04T03:00:06.58,785249616,SELL,369514,0.15,JRF20190204-030005-599649,JRF20190204-030006-388837
2019-02-04T03:00:06.58,785249615,SELL,369514,0.2,JRF20190204-030005-599641,JRF20190204-030006-388837
2019-02-04T03:00:06.58,785249614,SELL,369516,0.14396002,JRF20190204-030004-097530,JRF20190204-030006-388837
2019-02-04T03:00:06.58,785249613,SELL,369517,0.04,JRF20190204-030006-321170,JRF20190204-030006-388837
2019-02-04T03:00:06.58,785249612,SELL,369517,0.5,JRF20190204-030006-570223,JRF20190204-030006-388837
2019-02-04T03:00:06.593,785249623,SELL,369506,0.22012891,JRF20190204-030003-024555,JRF20190204-030006-388837
2019-02-04T03:00:06.593,785249622,SELL,369507,0.01,JRF20190204-030004-640025,JRF20190204-030006-388837
2019-02-04T03:00:06.593,785249621,SELL,369507,0.06,JRF20190204-030004-097528,JRF20190204-030006-388837
2019-02-04T03:00:06.593,785249620,SELL,369510,0.12,JRF20190204-030006-296531,JRF20190204-030006-388837
2019-02-04T03:00:06.593,785249619,SELL,369511,0.51091107,JRF20190204-030004-097527,JRF20190204-030006-388837
2019-02-04T03:00:06.593,785249618,SELL,369512,0.03,JRF20190204-030004-447611,JRF20190204-030006-388837
2019-02-04T03:00:06.64,785249624,BUY,369543,0.01,JRF20190204-025957-628166,JRF20190204-030002-599622
2019-02-04T03:00:06.657,785249625,BUY,369543,0.01,JRF20190204-030000-628988,JRF20190204-030002-599622
2019-02-04T03:00:06.97,785249628,BUY,369547,0.00310963,JRF20190204-030006-599664,JRF20190204-030005-482518
2019-02-04T03:00:06.97,785249627,BUY,369546,0.01,JRF20190204-030006-599664,JRF20190204-025951-626542
2019-02-04T03:00:06.97,785249626,BUY,369543,0.00689037,JRF20190204-030006-599664,JRF20190204-030002-599622
2019-02-04T03:00:06.987,785249629,SELL,369531,0.1,JRF20190204-030006-599662,JRF20190204-030006-704900
2019-02-04T03:00:07.017,785249630,SELL,369531,0.05,JRF20190204-030006-599662,JRF20190204-030006-321171
2019-02-04T03:00:07.047,785249631,SELL,369526,0.1,JRF20190204-030006-570226,JRF20190204-030006-108373
2019-02-04T03:00:07.08,785249632,BUY,369530,0.05,JRF20190204-030006-630934,JRF20190204-030006-599665
2019-02-04T03:00:07.173,785249633,SELL,369526,0.02,JRF20190204-030006-108366,JRF20190204-030006-125144
2019-02-04T03:00:07.22,785249634,BUY,369533,0.05,JRF20190204-030007-321174,JRF20190204-030006-482528
2019-02-04T03:00:07.297,785249639,SELL,369526,0.02816956,JRF20190204-030006-108367,JRF20190204-030007-097547
2019-02-04T03:00:07.297,785249638,SELL,369526,0.03,JRF20190204-030006-108366,JRF20190204-030007-097547
2019-02-04T03:00:07.297,785249637,SELL,369530,0.1,JRF20190204-030007-482530,JRF20190204-030007-097547
2019-02-04T03:00:07.297,785249636,SELL,369532,0.1,JRF20190204-030007-321175,JRF20190204-030007-097547
2019-02-04T03:00:07.297,785249635,SELL,369534,0.35000000000000003,JRF20190204-030007-321174,JRF20190204-030007-097547
2019-02-04T03:00:07.33,785249640,BUY,369535,0.02,JRF20190204-030007-599668,JRF20190204-030006-447631
2019-02-04T03:00:07.343,785249641,SELL,369524,0.01,JRF20190204-030006-108365,JRF20190204-030007-447636
2019-02-04T03:00:07.797,785249643,BUY,369535,0.06200963,JRF20190204-030007-296546,JRF20190204-030006-447631
2019-02-04T03:00:07.797,785249642,BUY,369533,0.03799037,JRF20190204-030007-296546,JRF20190204-030007-640050
2019-02-04T03:00:07.813,785249644,SELL,369531,0.05,JRF20190204-030007-097551,JRF20190204-030007-599673
2019-02-04T03:00:07.83,785249645,BUY,369535,0.01,JRF20190204-030007-297301,JRF20190204-030006-447631
2019-02-04T03:00:07.843,785249648,BUY,369536,0.09200963,JRF20190204-030007-125156,JRF20190204-030006-570228
2019-02-04T03:00:07.843,785249647,BUY,369536,0.05,JRF20190204-030007-125156,JRF20190204-030006-108374
2019-02-04T03:00:07.843,785249646,BUY,369535,0.09799037000000001,JRF20190204-030007-125156,JRF20190204-030006-447631
2019-02-04T03:00:08.093,785249650,SELL,369524,0.01,JRF20190204-030007-024601,JRF20190204-030007-125160
2019-02-04T03:00:08.093,785249649,SELL,369531,0.01,JRF20190204-030007-097551,JRF20190204-030007-125160
2019-02-04T03:00:08.267,785249651,BUY,369529,0.01,JRF20190204-030008-704907,JRF20190204-030007-108382
2019-02-04T03:00:08.987,785249663,SELL,369514,0.06800601,JRF20190204-030007-640047,JRF20190204-030008-297314
2019-02-04T03:00:08.987,785249662,SELL,369518,0.07598074,JRF20190204-030006-640036,JRF20190204-030008-297314
2019-02-04T03:00:08.987,785249661,SELL,369519,0.01,JRF20190204-030007-388850,JRF20190204-030008-297314
2019-02-04T03:00:08.987,785249660,SELL,369519,0.01,JRF20190204-030007-297300,JRF20190204-030008-297314
2019-02-04T03:00:08.987,785249659,SELL,369520,0.025,JRF20190204-030007-024595,JRF20190204-030008-297314
2019-02-04T03:00:08.987,785249658,SELL,369520,0.05,JRF20190204-030007-640043,JRF20190204-030008-297314
2019-02-04T03:00:08.987,785249657,SELL,369521,0.05,JRF20190204-030007-321180,JRF20190204-030008-297314
2019-02-04T03:00:08.987,785249656,SELL,369522,0.12,JRF20190204-030007-640045,JRF20190204-030008-297314
2019-02-04T03:00:08.987,785249655,SELL,369523,0.25,JRF20190204-030007-321178,JRF20190204-030008-297314
2019-02-04T03:00:08.987,785249654,SELL,369523,0.2,JRF20190204-030006-599663,JRF20190204-030008-297314
2019-02-04T03:00:08.987,785249653,SELL,369523,0.05,JRF20190204-030006-630918,JRF20190204-030008-297314
2019-02-04T03:00:08.987,785249652,SELL,369524,0.011520520000000001,JRF20190204-030007-024601,JRF20190204-030008-297314
2019-02-04T03:00:09,785249685,SELL,369481,1.17899037,JRF20190204-030001-108341,JRF20190204-030008-297314
2019-02-04T03:00:09,785249684,SELL,369482,0.1,JRF20190204-030008-746800,JRF20190204-030008-297314
2019-02-04T03:00:09,785249683,SELL,369482,0.17,JRF20190204-030008-570234,JRF20190204-030008-297314
2019-02-04T03:00:09,785249682,SELL,369482,0.17411847,JRF20190204-030005-746775,JRF20190204-030008-297314
